login_form,links_in_tags,iframe,popup_window,safe_anchor,onmouseover,right_clic,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,embedded_domain,having_ip_address,no_of_dots,no_of_sensitive_words,out_of_position_tld,https_token,url_length,tinyURL,prefixSuffix,count_special_chars,status
0,100.0,0,0,0.0,0,0,1,0,-1,60725,0,0,1,1,1,1,0,1,1,26,-1,-1,4,legitimate
0,50.0,0,0,97.72727273,0,0,0,311,5337,169911,0,0,3,1,1,2,0,1,1,31,1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,373,7296,0,0,1,5,1,1,2,0,1,1,40,1,1,7,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,-1,32,1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,215,8916,14605,0,0,5,1,1,4,0,1,-1,68,-1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,118,4265,0,1,1,2,-1,1,2,0,1,-1,27,-1,-1,7,phishing
0,100.0,0,0,0.0,0,0,0,321,2235,0,0,1,1,-1,1,2,0,1,-1,59,-1,-1,12,phishing
0,40.0,0,0,69.23076923,0,0,0,88,-1,2965628,0,0,2,1,1,3,0,-1,1,37,-1,-1,7,legitimate
0,96.82539683,0,0,100.0,0,0,0,256,2301,22884,0,0,3,1,1,2,0,1,1,30,-1,-1,6,phishing
1,21.05263158,0,0,17.85714286,0,0,0,285,4097,0,0,1,3,1,1,4,0,1,-1,96,-1,-1,15,phishing
0,0.0,0,0,0.0,0,0,0,242,1950,341948,0,1,1,1,1,2,0,1,-1,37,-1,-1,6,phishing
0,100.0,0,0,0.0,0,0,0,234,496,3273064,1,1,0,-1,1,2,0,1,-1,122,-1,-1,12,phishing
0,100.0,0,0,18.51851852,0,0,0,246,-1,1546214,0,1,2,1,1,2,0,1,-1,69,-1,-1,14,legitimate
0,90.90909091,0,0,97.77777778,0,0,0,140,7530,264522,0,0,5,1,1,2,0,1,-1,98,-1,-1,11,legitimate
1,20.0,0,0,80.0,0,0,0,232,1594,672283,0,0,3,1,1,2,0,1,1,42,-1,-1,6,legitimate
0,100.0,0,0,72.72727273,0,0,0,174,8227,71252,0,0,5,1,1,3,0,-1,-1,31,-1,-1,6,legitimate
0,100.0,0,0,40.0,0,0,0,3226,4444,59591,0,0,4,-1,1,3,0,1,-1,58,1,-1,9,legitimate
0,50.0,0,0,46.66666667,0,0,0,1573,7932,0,0,0,4,1,1,2,0,1,1,26,-1,-1,6,legitimate
0,85.71428571,0,0,18.18181818,0,0,0,1155,7812,2939,0,1,5,1,1,3,0,1,-1,67,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,41,5438,0,0,1,1,-1,1,3,0,-1,-1,112,-1,1,15,phishing
0,0.0,0,0,69.69696970000001,0,0,0,0,-1,0,0,0,1,-1,1,5,0,-1,-1,40,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,1,0,-1,3014313,0,1,4,-1,1,1,0,1,-1,25,-1,-1,5,phishing
0,72.72727273,0,0,57.14285714,0,0,0,52,2504,53192,0,0,5,-1,1,1,0,1,-1,19,-1,-1,5,legitimate
0,33.33333333,0,0,0.0,0,0,0,349,6591,30,0,1,4,1,1,5,1,1,1,550,1,-1,68,legitimate
0,100.0,0,0,100.0,0,0,0,3033,-1,259358,0,0,6,-1,1,2,0,1,1,19,-1,-1,6,legitimate
0,96.15384615,0,0,45.45454545,0,0,0,748,4364,2396418,0,1,2,1,1,3,0,1,1,41,-1,1,8,legitimate
0,90.0,0,0,75.0,0,0,0,353,4029,581047,0,0,4,-1,1,2,0,1,-1,31,-1,1,7,legitimate
0,80.0,0,0,83.33333333,0,0,0,1417,5887,184,0,0,6,-1,1,2,0,1,-1,67,-1,-1,11,legitimate
0,0.0,0,0,0.0,0,0,0,11,6564,557365,0,0,5,-1,1,3,0,1,-1,55,-1,-1,10,legitimate
0,86.66666667,0,0,100.0,0,0,0,146,7160,2336,0,1,3,-1,1,3,0,1,-1,44,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,176,190,0,0,1,2,-1,1,2,0,1,1,34,-1,1,8,phishing
0,66.66666667,0,0,19.35483871,0,0,1,0,-1,92156,0,0,3,-1,1,3,0,-1,1,57,-1,-1,10,legitimate
0,84.61538462,0,1,62.82051282,0,0,0,606,-1,2995662,0,1,4,1,1,2,0,1,-1,64,-1,1,8,legitimate
0,100.0,0,0,64.04494382,0,0,0,905,7130,12,0,0,7,-1,1,2,0,1,1,44,-1,-1,10,legitimate
0,94.11764706,0,0,72.22222222,0,0,0,378,7658,436,0,0,7,-1,1,1,0,1,1,40,-1,-1,7,legitimate
0,50.0,0,0,0.0,0,0,0,116,250,0,0,0,0,-1,1,3,0,1,1,89,-1,-1,11,phishing
0,4.6875,0,0,33.33333333,0,0,0,509,6065,422,0,0,8,-1,1,2,0,1,1,91,-1,-1,17,legitimate
0,0.0,0,0,0.0,0,0,0,0,12168,5943,0,0,6,1,1,4,0,1,-1,85,-1,-1,14,legitimate
1,50.0,0,1,84.0,0,0,0,285,3733,12371,0,0,5,1,1,2,0,1,-1,61,-1,-1,13,legitimate
0,0.0,0,0,66.66666667,0,0,0,162,569,0,0,1,0,-1,1,3,0,1,-1,42,-1,-1,11,phishing
0,0.0,0,0,0.0,0,0,0,937,5271,41143,0,0,4,-1,1,2,0,1,-1,60,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,234,2687,817298,0,1,2,-1,1,2,0,1,-1,64,-1,-1,14,legitimate
0,100.0,0,0,100.0,0,0,0,77,5766,0,0,1,2,1,1,2,0,1,-1,81,-1,-1,8,phishing
0,90.47619048,0,0,19.35483871,0,0,0,293,9205,690,0,0,6,-1,1,2,0,1,-1,42,-1,-1,7,legitimate
0,95.65217391,0,0,0.0,0,0,0,235,5243,0,0,1,7,1,1,2,2,1,-1,63,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,2638,7222,726,0,0,6,-1,1,3,0,1,-1,39,1,-1,7,legitimate
1,3.846153846,0,0,16.66666667,0,0,0,144,2048,0,0,1,0,-1,1,2,0,1,-1,120,-1,-1,14,phishing
0,92.59259259,0,0,0.0,0,0,0,164,932,0,0,0,1,1,1,2,0,1,-1,30,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,10,-1,0,0,1,0,1,1,5,0,1,1,153,-1,-1,29,phishing
0,30.76923077,0,0,37.5,0,0,0,513,7523,10631,0,0,5,1,1,3,0,1,-1,73,-1,-1,10,legitimate
1,100.0,0,0,22.22222222,0,0,0,169,-1,135943,0,0,4,-1,1,2,0,1,-1,24,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,382,8018,0,0,1,4,1,1,2,0,1,1,174,1,1,26,phishing
0,20.0,0,0,92.0,0,0,0,64,5049,282,0,0,7,-1,1,2,0,1,1,96,-1,-1,19,legitimate
0,0.0,0,0,0.0,0,0,0,59,5784,50100,0,1,4,-1,1,2,0,1,-1,84,1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,931,4182,0,0,1,0,1,1,2,0,1,-1,32,-1,-1,7,phishing
0,87.5,0,0,0.0,0,0,0,750,4715,61726,0,0,4,-1,1,2,0,1,-1,28,-1,1,7,legitimate
0,92.85714286,0,0,57.14285714,0,0,1,0,-1,0,0,1,3,-1,1,2,0,1,-1,53,-1,-1,12,legitimate
1,85.71428571,0,0,0.0,0,0,0,118,3900,2892561,0,0,2,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,61.53846154,0,0,53.33333333,0,0,0,2505,6260,0,0,0,6,1,1,2,0,1,-1,41,-1,-1,6,legitimate
0,55.0,0,0,84.61538462,0,0,0,1419,5886,46830,0,0,4,1,1,2,0,1,-1,40,-1,-1,7,legitimate
1,100.0,0,0,100.0,0,0,1,0,-1,0,0,0,3,-1,1,2,0,1,-1,27,-1,1,6,legitimate
0,96.96969697,0,0,51.66666667,0,0,0,201,165,0,0,1,0,-1,1,3,0,1,-1,41,-1,1,10,phishing
0,65.21739129999999,0,0,0.0,0,0,0,204,5640,2,0,0,10,1,1,2,0,1,1,43,-1,-1,8,legitimate
0,100.0,0,0,0.0,0,0,0,0,-1,0,0,1,2,-1,1,3,0,1,1,89,-1,-1,15,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,125,-1,1,18,phishing
0,96.2962963,0,0,56.52173913,0,0,0,-1,-1,1062972,0,0,5,-1,1,2,0,1,-1,23,-1,-1,6,legitimate
0,12.5,0,0,80.0,0,0,0,2804,8520,8,0,0,10,1,1,2,0,1,1,39,-1,-1,6,legitimate
0,100.0,0,0,75.43859649,0,0,0,1049,5159,0,0,0,8,-1,1,2,0,1,-1,24,-1,1,6,legitimate
0,92.30769231,0,0,100.0,0,0,1,0,-1,19406,0,1,6,-1,1,1,0,1,-1,27,-1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,6,1466,0,0,1,0,1,1,2,0,1,-1,48,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,1,0,6382,0,0,1,3,1,1,2,0,1,1,48,-1,1,11,phishing
0,100.0,0,0,29.41176471,0,0,0,335,5509,1290,0,0,7,1,1,2,0,1,-1,45,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,1,0,-1,0,0,1,0,-1,1,3,0,-1,-1,65,-1,-1,13,phishing
0,100.0,0,0,100.0,0,0,0,14,4004,5828815,0,1,0,1,1,4,1,-1,-1,68,-1,-1,9,phishing
1,0.0,0,0,94.59459459,0,0,0,357,-1,448264,0,0,3,1,1,2,0,1,1,51,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,0,561,0,0,1,0,1,1,2,0,1,-1,61,-1,-1,8,phishing
0,54.54545455,0,0,0.0,0,0,0,134,3154,8888670,0,0,4,1,1,3,0,1,-1,26,1,-1,7,legitimate
0,37.5,0,0,68.75,0,0,0,120,3898,210090,0,0,2,1,1,2,0,1,1,39,-1,-1,7,legitimate
0,71.42857143,0,0,31.25,0,0,0,127,3890,320352,0,0,3,-1,1,2,0,1,1,26,-1,-1,6,legitimate
1,44.44444444,0,0,7.142857143,0,0,0,80,7224,39563,0,1,5,1,1,3,0,1,-1,66,-1,-1,9,legitimate
0,0.0,0,0,0.0,0,0,0,382,1079,138859,0,0,0,1,1,2,0,1,1,29,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,294,4088,0,0,1,3,-1,1,3,0,1,-1,57,-1,-1,11,phishing
0,100.0,0,0,30.0,0,0,1,0,-1,0,0,0,2,-1,1,1,0,1,-1,18,-1,1,5,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,30,1,-1,5,phishing
0,100.0,0,0,87.5,0,0,0,228,1963,6417540,0,0,2,1,1,3,0,1,1,90,-1,-1,10,legitimate
0,0.0,0,0,0.0,0,0,0,0,12805,2793,0,0,7,-1,1,4,0,1,-1,69,-1,-1,14,legitimate
1,0.0,0,0,8.695652174,0,0,0,316,7354,1006585,0,0,5,1,1,3,0,1,-1,66,-1,-1,10,legitimate
0,65.21739129999999,0,0,0.0,0,0,0,205,5639,2,0,0,10,1,1,2,0,1,1,43,-1,-1,8,legitimate
0,50.0,0,0,0.0,0,0,0,182,7489,63,0,0,10,-1,1,1,0,1,1,33,-1,-1,6,legitimate
0,0.0,0,0,16.66666667,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,1,36,1,-1,6,phishing
0,58.33333333,0,0,18.75,0,0,0,122,3166,0,0,0,1,-1,1,2,0,1,-1,24,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,360,5,0,0,1,0,1,1,1,0,1,-1,28,-1,1,6,phishing
0,0.0,0,0,0.0,0,0,0,264,-1,1027982,0,1,0,1,1,1,0,1,-1,98,-1,-1,18,phishing
0,100.0,0,0,100.0,0,0,0,76,5767,0,0,1,2,1,1,2,0,1,-1,81,-1,-1,8,phishing
0,0.0,0,0,0.0,0,0,0,242,1950,341948,0,1,1,-1,1,2,0,1,-1,35,-1,-1,5,phishing
0,100.0,0,0,0.0,0,0,0,68,7967,7232787,0,1,2,1,1,6,1,1,-1,176,-1,-1,23,phishing
0,100.0,0,0,78.73303167,0,0,0,509,6430,618,0,0,5,1,1,2,0,1,1,38,-1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,112,-1,0,0,0,0,-1,1,1,0,1,-1,26,-1,-1,6,phishing
0,50.0,0,0,75.0,0,0,0,39,-1,0,0,1,1,1,1,2,1,1,-1,48,-1,-1,8,phishing
0,100.0,0,0,100.0,0,0,0,318,2604,0,0,1,0,1,1,2,0,1,-1,40,-1,-1,7,phishing
0,0.0,0,0,0.0,0,0,0,69,-1,6482502,0,0,0,1,1,4,0,-1,-1,44,-1,-1,9,legitimate
0,100.0,0,0,100.0,0,0,0,13,2179,0,0,1,0,-1,1,1,0,1,-1,26,-1,-1,6,phishing
0,0.0,0,0,0.0,0,0,0,23,343,0,0,1,0,1,1,3,0,1,-1,53,-1,-1,9,phishing
0,47.36842105,0,0,90.32258065,0,0,0,133,7615,2190,0,0,5,1,1,2,0,1,-1,90,1,-1,11,legitimate
0,0.0,0,0,63.15789474,0,0,0,372,7297,0,0,0,5,1,1,2,0,1,-1,36,1,-1,6,legitimate
0,100.0,0,0,50.0,0,0,0,84,4664,3317498,0,1,3,-1,1,3,0,1,1,51,-1,-1,8,legitimate
0,0.0,0,0,50.0,0,0,0,0,-1,163093,0,0,3,1,1,2,0,1,1,28,-1,1,7,legitimate
0,100.0,0,0,0.0,0,0,0,0,1557,6126546,0,0,4,1,1,1,0,1,1,28,-1,-1,5,legitimate
0,100.0,0,0,100.0,0,0,0,246,-1,0,0,1,0,-1,1,1,0,1,-1,63,-1,-1,8,phishing
1,0.0,0,0,0.0,0,0,0,293,-1,7601391,0,1,3,-1,1,2,0,1,-1,45,-1,-1,7,phishing
0,100.0,0,0,100.0,0,0,0,248,847,0,0,1,0,1,1,2,1,1,-1,40,-1,1,8,phishing
0,0.0,0,0,0.0,0,0,0,268,97,0,0,1,0,1,1,2,0,1,-1,37,-1,1,7,phishing
0,0.0,0,0,0.0,0,0,0,218,5626,0,0,1,5,1,1,4,0,1,-1,56,1,1,11,phishing
0,0.0,0,0,0.0,0,0,0,2430,1953,4365,0,1,3,-1,1,2,0,1,1,52,-1,-1,8,phishing
0,16.66666667,0,1,97.93814433,0,0,0,306,8823,24609,0,0,4,1,1,2,0,1,-1,67,-1,-1,10,legitimate
0,0.0,0,0,25.0,0,0,0,217,5626,0,0,1,5,-1,1,5,0,1,1,59,1,-1,10,phishing
0,0.0,0,0,0.0,0,0,1,60,3228,0,0,1,2,1,1,2,0,1,-1,59,-1,1,12,phishing
0,50.0,0,0,0.0,0,0,0,146,4967,0,0,1,1,-1,1,2,0,1,1,168,-1,-1,8,phishing
0,0.0,0,0,0.0,0,0,0,252,7446,6418275,0,1,0,-1,1,2,0,1,-1,23,-1,-1,5,phishing
0,100.0,0,0,100.0,0,0,0,15,4003,5816617,0,1,0,1,1,4,1,-1,1,128,-1,1,19,phishing
0,66.66666667,0,1,89.47368421,0,0,0,251,8149,133,0,0,6,1,1,2,0,1,1,39,-1,-1,8,legitimate
0,57.14285714,0,0,30.76923077,0,0,0,170,5633,101301,0,0,4,-1,1,2,0,1,-1,51,-1,-1,8,legitimate
0,0.0,0,0,25.0,0,0,0,217,5627,0,0,1,5,-1,1,5,0,1,1,60,1,-1,10,phishing
0,0.0,0,0,0.0,0,0,1,0,3319,0,0,1,0,-1,1,2,0,1,-1,25,-1,1,8,phishing
0,100.0,0,0,0.0,0,0,0,327,3325,0,0,1,0,1,1,3,0,1,1,63,-1,-1,11,phishing
0,100.0,0,0,0.0,0,0,0,157,939,0,0,1,0,1,1,3,0,1,-1,53,-1,-1,9,phishing
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,1,1,2,0,1,-1,44,1,-1,5,phishing
0,0.0,0,0,20.0,0,0,0,370,7299,2799686,0,0,5,1,1,2,0,1,-1,36,1,-1,6,legitimate
0,58.82352941,0,1,53.84615385,0,0,0,654,4093,52436,0,0,4,1,1,3,0,1,-1,81,-1,-1,14,legitimate
0,0.0,0,0,0.0,0,0,0,217,5627,0,0,1,5,-1,1,4,0,1,1,53,1,1,11,phishing
0,88.88888889,0,0,0.0,0,0,0,128,2428,10149,0,1,5,-1,1,2,0,1,1,64,-1,-1,12,phishing
0,100.0,0,0,38.88888889,0,0,0,752,10570,2069,0,0,7,1,1,5,0,1,-1,50,-1,-1,10,legitimate
0,87.5,0,0,100.0,0,0,0,1945,7185,20677,0,0,5,-1,1,1,0,1,1,55,-1,-1,8,legitimate
0,83.33333333,0,0,50.0,0,0,0,2600,7991,6413,0,0,4,-1,1,2,0,1,-1,38,-1,-1,7,legitimate
1,85.71428571,0,0,100.0,0,0,1,0,-1,0,1,0,0,-1,-1,3,0,1,-1,21,-1,-1,7,phishing
0,100.0,0,0,0.0,0,0,0,4,-1,8796499,0,1,0,1,1,3,0,1,-1,71,-1,-1,10,phishing
1,10.34482759,0,0,21.42857143,0,0,0,108,7927,582,0,0,7,-1,1,2,0,1,1,119,-1,-1,17,legitimate
0,7.692307692000001,0,0,0.0,0,0,0,381,8019,0,0,1,4,1,1,2,0,1,-1,158,1,1,22,phishing
0,50.0,0,0,100.0,0,0,0,428,5416,3183602,0,0,2,1,1,2,0,1,-1,23,-1,-1,6,legitimate
0,30.76923077,0,0,50.0,0,0,0,37,7071,760073,0,0,4,1,1,2,0,1,1,26,-1,-1,6,legitimate
0,0.0,0,0,25.0,0,0,0,230,5614,0,0,1,5,-1,1,4,0,1,1,53,1,-1,9,phishing
0,91.66666667,0,0,83.33333333,0,0,0,644,1546,4639,0,1,2,1,1,3,0,1,-1,70,-1,-1,10,phishing
0,0.0,0,0,0.0,0,0,0,170,-1,0,0,1,0,1,1,6,0,1,-1,114,-1,-1,13,phishing
0,85.71428571,0,0,0.0,0,0,0,374,7296,122063,0,0,5,-1,1,3,0,1,-1,39,-1,-1,8,legitimate
0,0.0,0,0,0.0,0,0,0,0,-1,0,0,1,0,1,1,2,0,1,-1,80,-1,1,8,phishing
0,0.0,0,0,0.0,0,0,0,63,1629,0,0,1,0,-1,1,1,0,1,-1,61,-1,-1,14,phishing
0,85.71428571,0,0,66.66666667,0,0,0,191,2730,54936,0,0,4,-1,1,1,0,1,-1,31,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,345,750,1493278,0,1,1,1,1,3,1,1,-1,69,-1,-1,12,phishing
0,81.81818182,0,0,100.0,0,0,0,433,6142,1287255,0,0,2,-1,1,2,0,1,1,25,-1,-1,6,legitimate
0,62.5,0,0,100.0,0,0,0,165,931,0,0,0,0,-1,1,1,0,1,1,19,-1,-1,5,phishing
0,0.0,0,0,0.0,0,0,0,7,359,0,0,1,1,1,1,5,0,1,-1,90,-1,-1,13,phishing
0,50.0,0,0,62.5,0,0,0,489,7547,687004,0,0,3,1,1,3,0,1,-1,76,-1,-1,9,legitimate
0,45.45454545,0,0,20.0,0,0,0,308,-1,2676195,0,0,2,-1,1,3,0,1,-1,25,-1,-1,7,legitimate
0,92.45283019,0,0,0.0,0,0,0,257,7413,2183,0,0,7,1,1,2,0,1,-1,88,-1,-1,17,legitimate
1,37.5,0,0,10.0,0,0,0,1328,6708,1815693,0,0,4,1,1,3,0,1,-1,66,-1,-1,10,legitimate
0,100.0,0,0,100.0,0,0,0,210,5634,0,0,0,5,-1,1,2,0,1,-1,42,-1,-1,6,legitimate
0,92.85714286,0,0,91.66666667,0,0,0,36,3251,89484,0,0,3,-1,1,2,0,1,1,29,-1,1,7,legitimate
0,33.33333333,0,0,20.0,0,0,0,393,3624,227086,0,0,2,-1,1,2,0,1,1,37,-1,-1,7,legitimate
0,0.0,0,0,0.0,0,0,0,228,9635,148,0,1,7,-1,1,2,0,1,1,41,1,-1,9,legitimate
0,0.0,0,0,100.0,0,0,0,70,295,0,0,1,1,1,1,2,0,1,-1,56,-1,-1,9,phishing
0,7.142857143,0,0,62.5,0,0,0,373,7296,0,0,0,5,1,1,2,0,1,-1,35,1,-1,6,legitimate
0,100.0,0,0,80.0,0,0,0,1048,5160,9506221,0,0,8,1,1,2,0,1,1,41,-1,-1,10,legitimate
0,11.11111111,0,0,25.0,0,0,0,645,1546,4669,0,1,2,1,1,2,0,1,-1,37,-1,-1,6,phishing
0,100.0,0,0,0.0,0,0,0,380,2906,213039,0,0,5,-1,1,2,0,1,1,27,-1,-1,6,legitimate
0,75.0,0,0,75.0,0,0,0,1558,4652,1204909,0,0,4,1,1,2,0,1,1,33,-1,-1,6,legitimate
1,31.57894737,0,0,35.41666667,0,0,1,0,-1,0,0,0,2,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,0.0,0,0,14.28571429,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,-1,31,1,-1,5,phishing
0,0.0,0,0,25.0,0,0,0,228,5616,0,0,1,5,1,1,4,0,1,-1,37,1,-1,8,phishing
1,66.66666667,0,0,40.81632653,0,0,0,595,7806,756841,0,0,5,-1,1,3,0,1,-1,32,-1,1,8,legitimate
0,57.14285714,0,0,100.0,0,0,0,401,7268,81918,0,0,4,-1,1,3,0,1,-1,51,-1,-1,10,legitimate
0,100.0,0,0,0.0,0,0,0,0,205,0,0,1,0,-1,1,3,0,-1,-1,73,-1,-1,13,phishing
0,0.0,0,0,0.0,0,0,0,1050,5158,0,0,1,8,1,1,2,0,1,1,39,-1,-1,10,phishing
0,100.0,0,0,0.0,0,0,0,218,5626,0,0,1,5,1,1,4,0,1,-1,48,1,1,10,phishing
0,100.0,0,0,0.0,0,0,0,304,6635,0,0,1,0,-1,1,3,1,1,-1,54,1,1,12,phishing
0,100.0,0,0,0.0,0,0,1,0,724,23941,0,1,1,-1,1,2,0,1,1,26,-1,1,7,phishing
0,9.090909091,0,0,100.0,0,0,0,168,1659,2580873,0,1,0,1,1,3,0,1,-1,126,-1,1,15,phishing
0,100.0,0,0,0.0,0,0,0,320,1141,0,1,1,0,-1,1,2,0,1,-1,19,-1,-1,6,phishing
0,50.0,0,0,100.0,0,0,0,1751,-1,1564303,0,0,5,-1,1,1,0,1,1,17,-1,-1,5,legitimate
0,33.33333333,0,0,0.0,0,0,1,0,-1,10081771,0,1,2,-1,1,2,0,1,-1,166,-1,-1,8,phishing
0,100.0,0,0,0.0,0,0,0,230,1231,0,0,1,0,-1,1,2,0,1,-1,20,-1,-1,6,phishing
0,92.30769231,0,0,9.375,0,0,0,30,2527,346022,0,1,3,1,1,3,1,1,-1,121,1,-1,21,phishing
0,100.0,0,0,100.0,0,0,0,298,7737,136610,0,0,5,-1,1,4,0,1,-1,57,-1,-1,12,legitimate
0,84.61538462,0,0,66.66666667,0,0,0,0,-1,1148672,0,0,1,1,1,3,0,-1,-1,50,-1,-1,7,phishing
0,100.0,0,0,100.0,0,0,0,2696,7530,23288,0,1,4,-1,1,3,0,1,-1,45,-1,-1,8,phishing
0,100.0,0,0,0.0,0,0,0,118,4631,1569597,0,1,1,-1,1,2,0,1,1,86,-1,-1,12,phishing
0,7.692307692000001,0,0,0.0,0,0,0,381,8019,0,0,1,4,1,1,2,0,1,1,120,1,1,19,phishing
0,0.0,0,0,25.0,0,0,0,217,5627,0,0,1,5,1,1,4,1,1,1,51,1,1,10,phishing
0,95.45454545,0,0,53.33333333,0,0,0,919,8578,214843,0,0,5,1,1,2,0,1,-1,66,-1,-1,12,legitimate
0,100.0,0,0,100.0,0,0,0,25,3992,5697976,0,1,0,1,1,5,1,-1,1,123,-1,-1,18,phishing
0,12.32876712,0,0,25.0,0,0,0,115,8759,1167,0,0,6,-1,1,3,0,1,-1,111,-1,-1,18,legitimate
0,0.0,0,0,0.0,0,0,0,209,7826,386,0,1,6,-1,1,2,0,1,1,54,1,-1,7,phishing
0,100.0,0,0,100.0,0,0,0,253,2669,0,0,1,0,-1,1,3,1,-1,-1,59,-1,-1,12,phishing
0,100.0,0,0,100.0,0,0,0,25,3992,5707171,0,1,0,1,1,4,1,-1,1,126,-1,1,19,phishing
1,0.0,0,0,30.76923077,0,0,1,0,-1,0,1,1,0,-1,-1,4,1,1,-1,80,-1,-1,18,phishing
0,100.0,0,0,100.0,0,0,0,25,3993,5707171,0,1,0,1,1,4,1,-1,1,127,-1,1,18,phishing
0,90.47619048,0,0,41.17647059,0,0,0,297,9201,685,0,0,6,-1,1,2,0,1,-1,53,-1,-1,9,legitimate
0,87.5,0,0,1.4492753619999998,0,0,0,67,7603,277036,0,0,4,1,1,2,0,1,-1,31,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,300,7004,0,0,1,2,-1,1,4,0,-1,-1,92,-1,-1,16,phishing
0,0.0,0,0,0.0,0,0,0,948,7086,18263,0,1,3,1,1,5,0,1,1,299,-1,-1,18,phishing
0,40.0,0,0,55.55555556,0,0,0,3611,7711,657765,0,0,4,1,1,2,0,1,1,29,-1,-1,6,legitimate
0,100.0,0,0,0.0,0,0,0,221,-1,0,0,0,0,-1,1,2,0,1,-1,21,-1,-1,5,legitimate
0,100.0,0,0,0.0,0,0,0,238,3779,0,0,1,1,1,1,2,0,1,-1,75,-1,-1,10,phishing
0,4.255319149,0,0,9.523809524,0,0,0,803,3579,57972,0,0,4,-1,1,1,0,1,-1,41,-1,-1,7,legitimate
0,0.0,0,0,25.0,0,0,0,228,5616,0,0,1,5,1,1,4,0,1,1,47,1,-1,8,phishing
0,100.0,0,0,36.36363636,0,0,0,730,7671,300,0,0,6,1,1,3,0,1,-1,54,-1,-1,10,legitimate
0,92.85714286,0,0,70.0,0,0,0,991,4486,2873,0,0,5,1,1,2,0,1,-1,66,-1,-1,10,legitimate
0,0.0,0,0,33.33333333,0,0,0,374,7295,0,0,1,5,-1,1,2,0,1,1,36,1,-1,6,phishing
0,87.5,0,0,33.33333333,0,0,0,267,1925,2709,0,1,5,-1,1,2,0,1,1,83,-1,-1,14,legitimate
0,82.35294118,0,0,9.523809524,0,0,0,0,5091,189976,0,0,3,-1,1,2,0,1,1,29,-1,-1,6,legitimate
0,64.51612903,0,0,33.33333333,0,0,0,59,1036,3777965,0,0,0,1,1,2,0,1,1,35,-1,-1,6,legitimate
0,33.33333333,0,0,0.0,0,0,0,74,-1,10696810,0,0,0,-1,1,2,0,1,-1,39,-1,-1,8,phishing
0,0.0,0,0,18.42105263,0,0,1,0,1710,0,0,1,0,-1,1,1,0,1,-1,61,-1,-1,8,phishing
0,33.33333333,1,0,44.0,0,0,0,433,6141,1228386,0,1,3,1,1,2,0,1,1,40,-1,-1,7,phishing
0,50.0,0,0,0.0,0,0,0,564,-1,61742,0,1,4,1,1,2,0,1,-1,415,-1,-1,8,phishing
0,100.0,0,0,100.0,0,0,0,305,59,0,0,1,0,1,1,2,1,1,1,52,-1,-1,9,phishing
0,46.15384615,0,0,91.26984127,0,0,0,39,2883,1205178,0,0,4,1,1,2,0,1,1,36,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,276,6298,8597551,0,1,3,-1,1,3,0,1,-1,69,-1,-1,11,phishing
0,28.57142857,0,0,93.33333333,0,0,0,169,3484,264470,0,0,4,1,1,2,0,1,1,30,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,355,-1,0,0,1,0,1,1,2,0,1,1,45,-1,1,7,phishing
0,80.0,0,0,0.0,0,0,0,208,6732,0,0,0,2,1,1,2,0,1,1,33,-1,-1,6,legitimate
0,0.0,0,0,0.0,0,0,0,363,2,0,0,1,0,1,1,2,0,1,-1,30,1,1,7,phishing
0,70.0,0,0,33.33333333,0,0,0,262,2295,9943343,0,0,3,-1,1,2,0,1,-1,57,-1,-1,11,legitimate
